pcode,country,buffer.km,N.in.buffer,dist.to.point,name
CF643BL,W92000004,20,124,0.554094239999869,DR IG FINLAY'S PRACTICE
NP236GE,W92000004,20,113,0.723744087276824,DR SS SODHI'S PRACTICE
CF373DX,W92000004,20,206,1.77643758626623,RCT LHB & MERTHYR LHB OOH
NP236QU,W92000004,20,114,1.02730544209317,GLYN EBWY SURGERY
SA91TT,W92000004,20,34,3.23857654356195,St John Ambulance - Not manned 24/7
CF53AS,W92000004,20,167,0.507524711811988,ELY BRIDGE SURGERY
SA389JB,W92000004,20,8,1.80398451928852,MEDDYGFA EMLYN
NP445TL,W92000004,20,145,1.10930862911753,CLARK AVENUE SURGERY
LL551EU,W92000004,20,30,0.38446096859372,GWYNEDD & ANGLESEY OOH
CF25DU,W92000004,20,184,0.234066180047558,ROATH HOUSE SURGERY
CF327RW,W92000004,20,123,0.916156223922782,DR K PALANIVEL'S PRACTICE
LD38EX,W92000004,20,7,1.29703479059299,TY HENRY VAUGHAN
SA678RD,W92000004,20,23,0.968370728863698,NARBERTH SURGERY
CF141JE,W92000004,20,196,0.44653426493437,BISHOPS ROAD MEDICAL CENTRE
LL297NR,W92000004,20,40,0.39172250671893,THE DAWN CENTRE
SA84DF,W92000004,20,108,1.29744866053587,CLYDACH PRIMARY CARE CENTRE
SA106EL,W92000004,20,109,1.78262918934586,TABERNACLE SURGERY
CF611BG,W92000004,20,45,1.09117911301748,ERYL SURGERY
CF111PE,W92000004,20,149,0.630271493251505,GRANGE MEDICAL PRACTICE
NP33LF,W92000004,20,117,0.944615450360772,BLAINA MEDICAL PRACTICE
CF235JB,W92000004,20,186,0.233575633871588,ROATH HOUSE SURGERY
NP443XP,W92000004,20,136,0.670967915268346,NEW CHAPEL STREET SURGERY
SA20ZN,W92000004,20,95,0.710116242632331,SKETTY & KILLAY MEDICAL CENTRE
CF157TR,W92000004,20,231,2.03080710470621,THE MEDICAL CENTRE
CH48QE,W92000004,20,54,4.80607520722038,MARCHES MEDICAL PRACTICE
SY218XY,W92000004,20,8,0.912502253566797,WELSHPOOL HEALTH CENTRE
CF69LQ,W92000004,20,53,0.808593476082467,ERYL SURGERY
SA91PU,W92000004,20,63,0.594816327206455,Ystradgynlais Community Hospital
SA12BE,W92000004,20,102,0.266329166997707,DR A LOCUM'S PRACTICE
NP255FJ,W92000004,20,12,0.155712970584923,Monnow Vale Hospital
SA624AT,W92000004,20,25,5.34624101489679,WINCH LANE SURGERY
SA714EF,W92000004,20,22,0.488889024814336,DR RW HANNAFORD'S PRACTICE
LL421YU,W92000004,20,4,1.36669941656734,MINFOR SURGERY
LL240SB,W92000004,20,5,5.30167312604227,HEALTH SERVICES CENTRE
NP41EE,W92000004,20,141,0.395225054811253,NEW CHAPEL STREET SURGERY
CF717YE,W92000004,20,135,0.254029967561521,COWBRIDGE & VALE MEDICAL PRACTICE
SA48JE,W92000004,20,105,1.02974799385801,TALYBONT SURGERY
LL141HE,W92000004,20,53,0.444191301388423,LOCUM K
LL297LR,W92000004,20,39,0.0978319313870633,RHOSLAN SURGERY
CF311PJ,W92000004,20,75,1.4759437356545,HMP PARC
SA175WA,W92000004,20,36,0.25602974473347,DR JM DUNDROW'S PRACTICE
CF612SJ,W92000004,20,54,0.42519345179424,ERYL SURGERY
NPT4NF,W92000004,20,177,0.426523555607771,BRYNGWYN SURGERY
SA113TF,W92000004,20,109,0.292088883982481,HEALTH CENTRE
NP54BS,W92000004,20,29,4.2641996782118,DR C PRACTICE01
NP46HJ,W92000004,20,132,0.387550006023615,KALEIDOSCOPE COMM PRESCRIBING
SA111JZ,W92000004,20,110,0.354378889446193,ALFRED ST PRIMARY CARE CENTRE
CF118AU,W92000004,20,149,1.24446076006201,MEDDYGFA LANSDOWNE SURGERY
SA153YT,W92000004,20,80,0.547502818550037,MEDDYGFA GELLI-ONN
SA18DL,W92000004,20,102,0.554148360419102,HIGH STREET SURGERY
SA112YX,W92000004,20,110,0.138679052040336,ALFRED ST PRIMARY CARE CENTRE
SA327TG,W92000004,20,19,8.79347431315704,MEDDYGFA TEILO
NP120AT,W92000004,20,188,1.04499669026788,MARKHAM MEDICAL CENTRE
NP46WX,W92000004,20,137,0.730706666436722,DR SC PATEL'S PRACTICE
CF23TU,W92000004,20,172,0.276991540407995,CONNECT2OOHCARDIFF OOH
LL554SL,W92000004,20,30,0.126898894574001,THE SURGERY
SA707HZ,W92000004,20,13,0.547706090469991,TENBY SURGERY
CF119XF,W92000004,20,169,0.157575956171515,PRIMECARE V OF G OOH
SA389LW,W92000004,20,8,1.77008750858964,MEDDYGFA EMLYN
CH52JB,W92000004,20,58,1.22523057998537,QUEENSFERRY MEDICAL PRACTICE
SA91WP,W92000004,20,33,3.58724783521896,KALEIDOSCOPE THE MANSE
CF642LF,W92000004,20,131,0.789877907886994,STANWELL SURGERY
CF118FR,W92000004,20,158,0.133782791834809,MEDDYGFA LANSDOWNE SURGERY
SY219NQ,W92000004,20,4,4.13190452323695,WELSHPOOL HEALTH CENTRE
LL401YD,W92000004,20,4,3.5334044456272,THE SURGERY
LD38PG,W92000004,20,5,11.9431801425137,TY HENRY VAUGHAN
NP92RB,W92000004,20,166,0.348345608903148,BELLEVUE SURGERY
NP95US,W92000004,20,172,0.388744411927366,MALPAS BROOK HEALTH CENTRE
SA726ET,W92000004,20,22,0.274558821077486,THE SURGERY
NP236DD,W92000004,20,117,0.801201664387159,GLYN EBWY SURGERY
SY218WZ,W92000004,20,8,0.912502253566797,WELSHPOOL HEALTH CENTRE
LL110FT,W92000004,20,64,0.331930297431254,PRIMARY CARE SMP
SA634WA,W92000004,20,27,7.16650421330489,"OOH OFFICE, 1ST FLR"
LL207BY,W92000004,20,31,5.55565750873614,LLANGOLLEN HEALTH CENTRE
NP79HR,W92000004,20,82,3.39837843457511,TUDOR GATE SURGERY
NP96BL,W92000004,20,184,0.447365578202484,BETTWS HEALTH CENTRE
NP166AL,W92000004,20,61,5.56751070131891,MONMOUTH LHB
CF374TH,W92000004,20,216,0.118926384899022,ALTERNATIVE PRIMARY HEALTH
CF239PE,W92000004,20,190,0.0436352961648255,LLANEDEYRN HEALTH CENTRE
SA732LW,W92000004,20,19,0.222323765493125,BARLOW HOUSE SURGERY
CF64NY,W92000004,20,130,0.443424565547626,DR R LLEWELLYN'S PRACTICE
SA991YW,W92000004,20,106,1.08333151116054,CLASE SURGERY
SY163PW,W92000004,20,10,5.75927838871127,CONTINENCE SERVICE
SA200NR,W92000004,20,4,8.90485720544043,Llandovery Hospital
LL143AX,W92000004,20,39,0.276173399084093,DR A HUSAIN'S PRACTICE
LL302UD,W92000004,20,27,0.562403245847344,LLANDUDNO CLINIC
CF51EQ,W92000004,20,165,0.561507003055794,MEDDYGFA LANSDOWNE SURGERY
SY219ZQ,W92000004,20,8,0.913020574588958,WELSHPOOL HEALTH CENTRE
CF447LT,W92000004,20,123,0.0639759492086707,74 MONK STREET
LL413SH,W92000004,20,7,1.52615337108716,HEALTH SERVICES CENTRE
CF111LX,W92000004,20,149,0.630271493251505,GRANGE MEDICAL PRACTICE
SA148BH,W92000004,20,82,2.05452933799562,MEDDYGFA GELLI-ONN
SA19TH,W92000004,20,96,0.188877574424785,HMP SWANSEA
CF140UG,W92000004,20,210,1.31484095142908,NORTH CARDIFF MEDICAL CENTRE
CF24JD,W92000004,20,184,0.156287804166386,CATHAYS SURGERY
SA131HN,W92000004,20,100,1.2661873498305,MOUNT SURGERY
SA91RA,W92000004,20,46,0.86124810752688,KALEIDOSCOPE THE MANSE
CF236NX,W92000004,20,199,1.23841499649388,LLANEDEYRN HEALTH CENTRE
CF629AH,W92000004,20,123,0.489552303006626,ALTERNATIVE PRIMARY HEALTH
LL165HX,W92000004,20,46,11.7547769520404,BRONYFFYNNON SURGERY
CF66DA,W92000004,20,120,0.776749930217246,RAVENSCOURT SURGERY
SA111BZ,W92000004,20,109,0.629760271838721,VICTORIA GARDENS SURGERY
LL328DX,W92000004,20,36,2.38589110471952,MEDDYGFA GYFFIN
CF482UG,W92000004,20,106,3.42373533650463,MORLAIS MEDICAL PRACTICE
CF51LQ,W92000004,20,161,0.700861030524739,GENDER PRESCRIBING SUPPORT
NP166ZA,W92000004,20,17,0.598180578035886,VAUXHALL SURGERY
CH89DD,W92000004,20,48,6.60604250534425,PENNANT SURGERY
SA155LY,W92000004,20,45,0.26090415832218,COALBROOK SURGERY
LL112ZA,W92000004,20,64,0.332131601113983,PRIMARY CARE SMP
CF79HT,W92000004,20,182,3.09313145890617,OLD SCHOOL SURGERY
NP203HF,W92000004,20,182,0.408316428166728,DR AB UHB02'S PRACTICE
CF19NA,W92000004,20,164,0.268462188838046,GENDER PRESCRIBING SUPPORT
SY231JU,W92000004,20,10,0.644432167501727,MEDDYGFA'R LLAN
CF329TN,W92000004,20,78,0.803426651695544,TYNYCOED SURGERY
CF399ED,W92000004,20,162,1.01560494315614,PORTH FARM SURGERY
SA84LB,W92000004,20,106,0.496831664923674,PONTARDAWE PRIMARY CARE CENTRE
CF19RJ,W92000004,20,165,0.223062119146693,THE SURGERY
CF478PT,W92000004,20,129,0.399906172511703,PONTCAE MEDICAL PRACTICE
SA459PL,W92000004,20,4,0.374248424678394,THE SURGERY
NP36PP,W92000004,20,117,0.420391285597117,GLYN EBWY SURGERY
LL181ZL,W92000004,20,44,0.241811316914738,SUBSTANCE MISUSE SERVICE
LL360DU,W92000004,20,11,0.960215253324035,TYWYN HEALTH
LL219SG,W92000004,20,15,7.22752225782389,CORWEN HEALTH CENTRE
CF64UD,W92000004,20,128,0.748731892807156,DR R LLEWELLYN'S PRACTICE
SA127DX,W92000004,20,104,0.300554209989932,DR YA PATEL'S PRACTICE
CF372EH,W92000004,20,215,0.874415626693019,THE ASHGROVE SURGERY
NP234QW,W92000004,20,110,0.976583041810201,BLAEN-Y-CWM GROUP PRACTICE
LL298TB,W92000004,20,52,2.74650398818048,CADWGAN SURGERY
NP44LW,W92000004,20,178,0.914392659171107,FAIRWATER MEDICAL CENTRE
NP265JH,W92000004,20,38,1.10736939585175,GRAY HILL SURGERY
LD37LE,W92000004,20,7,0.0301111079173055,BRECON CLINIC
CH53PG,W92000004,20,59,1.81286129117799,THE STABLES MEDICAL
SY175DF,W92000004,20,8,7.87786206686026,LLANIDLOES PHARMACY
CF832RB,W92000004,20,245,0.515072533620359,LOCUM D
NP265UA,W92000004,20,30,2.84424901461267,GRAY HILL SURGERY
SA34PZ,W92000004,20,91,0.361486043206459,KINGS ROAD SURGERY
CF117AT,W92000004,20,154,0,4 CORPORATION ROAD
SA16UX,W92000004,20,97,0.365609443454314,MAYHILL SURGERY
LL183ED,W92000004,20,44,0.165435924913911,SUBSTANCE MISUSE SERVICE
SA612LA,W92000004,20,22,0.354255677626921,UNIT 4 MERLINS COURT
NP194NW,W92000004,20,126,0.103881694660862,LLISWERRY MEDICAL CENTRE
NP65ET,W92000004,20,17,0.543677834490859,VAUXHALL SURGERY
SA34PA,W92000004,20,90,0.586222090476518,KINGS ROAD SURGERY
CF88NF,W92000004,20,202,0.631112580379078,BARGOED HALL
SA66NB,W92000004,20,111,0.942403504657534,SWAY RD SURGERY
SA336DL,W92000004,20,19,9.96876551162659,MEDDYGFA EMLYN
CF39EN,W92000004,20,188,1.07850110142376,DR RD JONES' PRACTICE
SA41EJ,W92000004,20,106,2.45224314143391,TY'R FELIN SURGERY
LL138QJ,W92000004,20,57,0.329991306842084,BRYNCABANAU
NP100DB,W92000004,20,191,1.2703612919476,THE ROGERSTONE PRACTICE
CF77JA,W92000004,20,114,1.3132871114451,COWBRIDGE & VALE MEDICAL PRACTICE
SA29AR,W92000004,20,94,0.130872383193786,SKETTY & KILLAY MEDICAL CENTRE
SA107TG,W92000004,20,106,2.0453571437431,CASTLE SURGERY
SA68LZ,W92000004,20,110,1.05001087980984,BRYNHYFRYD MEDICAL CENTRE
CH73LF,W92000004,20,65,0.92248502273492,BRADLEY'S PRACTICE
SY186AR,W92000004,20,8,0.125890617950786,LLANIDLOES PHARMACY
CH65NY,W92000004,20,48,0.0639676183174548,ALLT GOCH MEDICAL CENTRE
SA113QW,W92000004,20,113,1.4542989278233,NPT COMMUNITY RESOURCE
SA340YJ,W92000004,20,12,5.23508777334204,DR BS VIRDI'S PRACTICE
CF312AY,W92000004,20,70,1.25221503202637,OAK TREE SURGERY
SA445HB,W92000004,20,14,5.25612966909617,MEDDYGFA TEIFI SURGERY
CF44AU,W92000004,20,197,0.753485087282626,OUT OF HOURS SERVICE
CF24YB,W92000004,20,182,0.35905740750849,CATHAYS SURGERY
SA459TB,W92000004,20,6,1.27456972922849,THE SURGERY
SA106FL,W92000004,20,108,1.93266771565644,TABERNACLE SURGERY
NP113PP,W92000004,20,186,0.189082724385345,CROWN STREET SURGERY
SA11EB,W92000004,20,96,0.13725573712419,NICHOLL STREET MEDICAL CENTRE
NP21EX,W92000004,20,208,0.46775072976073,SUNNYBANK HEALTH CENTRE
SA340NY,W92000004,20,7,3.48805180027752,MEDDYGFA TAF
LL127DT,W92000004,20,64,0.298726134064587,HILLCREST MEDICAL CENTRE
CF238PJ,W92000004,20,206,1.19416954080063,CYNCOED MEDICAL PRACTICE
CF19LB,W92000004,20,176,0.762810445071543,180 KINGS ROAD
NP54QN,W92000004,20,13,6.09967170818077,WYE DEAN PRACTICE
SA146TF,W92000004,20,54,2.25771831631931,MEDDYGFA'R TYMBL
LD65LS,W92000004,20,6,0.352232616404398,RHAYADER MEDICAL CENTRE
CF18BA,W92000004,20,151,0.71561930279954,GRANGE MEDICAL PRACTICE
SY219ZZ,W92000004,20,4,4.02776464265991,WELSHPOOL HEALTH CENTRE
CF38EW,W92000004,20,186,0.509894426768327,DR RD JONES' PRACTICE
CH66LE,W92000004,20,53,1.9954436549819,Holywell Community Hospital
CF611RP,W92000004,20,47,0.629887743236512,ERYL SURGERY
SA55AH,W92000004,20,101,0.171010113785174,FFORESTFACH MEDICAL GROUP
LL748RP,W92000004,20,26,0.512872303297935,GERAFON SURGERY
SA311EP,W92000004,20,19,0.203947550469401,FURNACE HOUSE SURGERY
NP225AQ,W92000004,20,153,2.23241801647893,THE LAWN MEDICAL
NP41LQ,W92000004,20,141,0.395225054811253,NEW CHAPEL STREET SURGERY
LL129TT,W92000004,20,69,1.69927024957002,DR DA SISSONS' PRACTICE
SA731UH,W92000004,20,22,0.633293928056338,NEYLAND SURGERY
CF336YU,W92000004,20,68,0.625244862166879,ASHFIELD SURGERY
SA126QL,W92000004,20,104,0.677751485123933,REHAB TEAM PCP
NP20AB,W92000004,20,204,2.03985893009396,SUNNYBANK HEALTH CENTRE
CF426SE,W92000004,20,122,0.127647266260166,HOREB SURGERY
LL486RF,W92000004,20,10,0.663929890108597,BRONMEIRION
NP225QG,W92000004,20,120,2.17999993812698,Rhymney Health Centre
LL571DR,W92000004,20,29,0.493206906571718,BRON DERW MEDICAL CENTRE
CF329HH,W92000004,20,86,1.04139889485271,TYNYCOED SURGERY
CF356PJ,W92000004,20,115,1.75117153160687,THE MEDICAL CENTRE
NP113NT,W92000004,20,218,1.13990525049838,LOCUM NB
SA58ET,W92000004,20,98,0.670395285218811,MANSELTON SURGERY
SY219NJ,W92000004,20,4,3.98736447675886,WELSHPOOL HEALTH CENTRE
SA153UH,W92000004,20,80,0.250169728865154,MEDDYGFA GELLI-ONN
LL139PN,W92000004,20,49,0.889544503265882,HMP BERWYN
CF611ZG,W92000004,20,34,4.41160138758313,ERYL SURGERY
CF238JZ,W92000004,20,204,0.615336238612254,CYNCOED MEDICAL PRACTICE
NP166JF,W92000004,20,19,1.95912981427655,MONMOUTH LHB
CF53DD,W92000004,20,167,0.25040321508459,FAIRWATER HEALTH CENTRE
LL184JY,W92000004,20,43,1.16978760722303,MADRYN HOUSE SURGERY
NP199LJ,W92000004,20,105,0.591155380780807,RINGLAND MEDICAL PRACTICE
CF149EF,W92000004,20,212,0.324337946181521,NORTH CARDIFF MEDICAL CENTRE
LL572BB,W92000004,20,29,0.408300090491921,DR LJR PRICE'S PRACTICE
CF363XE,W92000004,20,42,0.825999900478395,DR TD EALES SURGERY
LL301HU,W92000004,20,29,0.206126337493103,PRIMARY CARE CENTRE
NPT5JP,W92000004,20,168,0.405952738909216,MALPAS BROOK HEALTH CENTRE
CF104RT,W92000004,20,163,0.326012357650538,CARDIFF IOIS
CF449PH,W92000004,20,102,0.696592796869867,HIRWAUN MEDICAL CENTRE
CF11DY,W92000004,20,167,0.627517838464366,BRO TAF DEPUTY
LL290BT,W92000004,20,40,0.103864737273302,THE DAWN CENTRE
SA460DJ,W92000004,20,7,0.173117180499834,TANYFRON SURGERY
CF104LT,W92000004,20,151,1.61825362391483,BUTETOWN MEDICAL PRACTICE
SA146TN,W92000004,20,55,2.34855137177796,MEDDYGFA'R TYMBL
SA33JB,W92000004,20,93,1.1652164457498,Gower Physiotherapy Clinic
SA58YJ,W92000004,20,109,1.15308082750162,BONYMAEN CLINIC
SA623DQ,W92000004,20,20,5.70726438749165,BARLOW HOUSE SURGERY
SA731JS,W92000004,20,23,3.45205591590553,NEYLAND SURGERY
NP45EX,W92000004,20,138,0.520457035139789,PANTEG HEALTH CENTRE
LL328HR,W92000004,20,30,0.190739754719799,BODREINALLT
NP225XF,W92000004,20,149,1.5572763579409,THE LAWN MEDICAL
SA623TN,W92000004,20,21,8.24371503277592,BARLOW HOUSE SURGERY
SA14ER,W92000004,20,96,0.189858198254156,NICHOLL STREET MEDICAL CENTRE
NP199BN,W92000004,20,124,0.715981086207905,LOCUM E
SA41NX,W92000004,20,108,2.81831490291239,CHERITON MEDICAL CENTRE
CF69ZU,W92000004,20,110,2.18222941641501,ST ATHAN MEDICAL CENTRE
NP90XH,W92000004,20,158,1.67496907916942,ST DAVID'S CLINIC
NP97DE,W92000004,20,159,0.31624679429531,RICHMOND CLINIC
SA174TS,W92000004,20,36,0.65901768789886,DR JM DUNDROW'S PRACTICE
CF116DP,W92000004,20,163,0.111113726293467,RIVERSIDE HEALTH CENTRE
NP70BR,W92000004,20,88,4.07776629612788,BLAEN-Y-CWM GROUP PRACTICE
LL654NP,W92000004,20,12,8.08708615984475,MEDDYGFA VICTORIA
LL116LH,W92000004,20,66,0.735614272659023,FORGE ROAD SURGERY
LL538SN,W92000004,20,3,3.55001669281162,MEDDYGFA RHYDBACH
SY186BG,W92000004,20,8,0.386914839074537,THE ARWYSTLI MEDICAL PRACTICE
LL285TS,W92000004,20,30,6.42291497126931,MEDDYGFA GYFFIN
CH76RB,W92000004,20,67,2.08374554367967,LOCUM S
CF369DN,W92000004,20,41,0.152716283687197,DR TD EALES SURGERY
NP115AA,W92000004,20,215,0.956888512394822,ST. LUKE'S SURGERY
CF466SW,W92000004,20,166,1.44442179413864,OAKLAND SURGERY
LL615JG,W92000004,20,33,0.208271448237535,THE HEALTH CENTRE
NP101BG,W92000004,20,195,1.88880804408091,THE ROGERSTONE PRACTICE
SA55AX,W92000004,20,100,0.796496503739968,FFORESTFACH MEDICAL GROUP
LL210SX,W92000004,20,8,8.30813927633081,CORWEN HEALTH CENTRE
LL170RU,W92000004,20,39,0.280116001328187,TY LIVINGSTONE
CF116YE,W92000004,20,149,0.630271493251505,GRANGE MEDICAL PRACTICE
SA459RD,W92000004,20,5,0.137816976167108,THE SURGERY
CF82WU,W92000004,20,239,0.0163653879551006,COURT HOUSE MEDICAL PRACTICE
SA11TB,W92000004,20,109,1.15308082750162,BONYMAEN CLINIC
SA174WW,W92000004,20,36,0.254366607587344,DR JM DUNDROW'S PRACTICE
NP77AJ,W92000004,20,58,0.92468785985818,OLD STATION SURGERY
NP61LD,W92000004,20,91,2.13305444801006,ISCA MEDICAL CENTRE
NP182AP,W92000004,20,82,1.79335869175764,UNDERWOOD HEALTH CENTRE
NP237QX,W92000004,20,148,0.188483402752222,CWM HEALTH CENTRE
NP116NJ,W92000004,20,208,1.01912852550946,WELLSPRING MEDICAL CENTRE
SY107QB,W92000004,20,8,10.8844759035531,LLANFYLLIN MEDICAL CENTRE
CF117LW,W92000004,20,154,0.217407431209143,4 CORPORATION ROAD
CF62XA,W92000004,20,121,0.523975834556923,VALE CLINIC
NP442XJ,W92000004,20,124,0.551817420596861,LLANYRAVON SURGERY
CF239LW,W92000004,20,194,0.434532865647367,LLANEDEYRN HEALTH CENTRE
NP76DL,W92000004,20,51,1.152887165544,HEREFORD ROAD SURGERY
SA611DS,W92000004,20,22,1.74248789009858,SAINT THOMAS SURGERY
LL414TL,W92000004,20,6,9.64318824207764,HEALTH SERVICES CENTRE
SA16JQ,W92000004,20,97,0.493861715335495,NICHOLL STREET MEDICAL CENTRE
NP108PU,W92000004,20,194,1.07814326026847,THE ROGERSTONE PRACTICE
NP151WS,W92000004,20,88,0.164313018382116,THE SURGERY JAMES HOUSE
NP116HE,W92000004,20,210,0.324908959897053,RISCA SURGERY
CF243DB,W92000004,20,173,0.227545682918317,THE CITY SURGERY
NP77EA,W92000004,20,61,0.440868833236993,OLD STATION SURGERY
CF374RB,W92000004,20,219,0.712494783814526,EGLWYS BACH SURGERY
NP235AJ,W92000004,20,107,1.10470281290336,GLAN RHYD SURGERY
LL207UW,W92000004,20,41,2.96410010338771,CRANE MEDICAL CENTRE
CF53DF,W92000004,20,166,0.291882818363,FAIRWATER HEALTH CENTRE
CF375NU,W92000004,20,223,0.156171965607356,TAFF VALE PRACTICE
CF356PS,W92000004,20,76,0.923791248025465,HMP PARC
CF819GS,W92000004,20,166,1.86230713073323,WHITE ROSE MEDICAL CENTRE
NP51SZ,W92000004,20,89,0.454602947980857,THE SURGERY JAMES HOUSE
CH87HP,W92000004,20,60,1.02375791512677,PENDRE SURGERY
CF38EH,W92000004,20,175,1.60394278465859,DR RD JONES' PRACTICE
CF56BN,W92000004,20,141,1.9106698863344,WOODLANDS MEDICAL CENTRE
LL552WJ,W92000004,20,30,0.519535349720136,TEAM (WEST) SPC
CF312LL,W92000004,20,70,0.20049704031455,OAK TREE SURGERY
CF64PB,W92000004,20,129,0.327772407809077,DR R LLEWELLYN'S PRACTICE
LL165RE,W92000004,20,22,6.66943017726158,BRONYFFYNNON SURGERY
SA626HY,W92000004,20,25,3.4406359528542,"OOH OFFICE, 1ST FLR"
NP95HE,W92000004,20,174,0.161015305864167,CRI GWENT DRR
NP17LB,W92000004,20,258,2.9608396315172,AVICENNA MEDICAL CENTRE
CF53QW,W92000004,20,165,1.35066703468578,FAIRWATER HEALTH CENTRE
LL284LP,W92000004,20,39,1.43955749698017,RHOSLAN SURGERY
CF49BY,W92000004,20,211,0.557956220683615,NORTH CARDIFF MEDICAL CENTRE
CF39SW,W92000004,20,197,0.604616970998993,BRYNDERWEN SURGERY
SY232BW,W92000004,20,10,0.224853433786788,MEDDYGFA'R LLAN
SA625SJ,W92000004,20,15,7.64959565067692,THE HEALTH CENTRE
LL113AU,W92000004,20,60,8.13419026400391,PLAS MEDDYG
CF482TU,W92000004,20,108,3.15265779519252,MORLAIS MEDICAL PRACTICE
CF56SU,W92000004,20,141,2.57722138742611,HIGHLIGHT PARK MED PRACTICE
NP151YY,W92000004,20,88,0.164313018382116,THE SURGERY JAMES HOUSE
LL552LG,W92000004,20,30,0.425581184339038,SMS GWYNEDD
LL499JA,W92000004,20,11,2.75224345948143,MEDDYG CARE
LD38YL,W92000004,20,9,13.8358730694257,TY HENRY VAUGHAN
LL284RA,W92000004,20,39,1.27812222690815,RHOSLAN SURGERY
NP31ZY,W92000004,20,145,0.239044651269271,CWM CALON
NP77PG,W92000004,20,14,8.9118766006965,HEREFORD ROAD SURGERY
SY210LH,W92000004,20,3,7.43019092173067,CAEREINION HEALTH CENTRE
NP199QW,W92000004,20,121,0.353863309351741,LOCUM E
CF479UX,W92000004,20,123,0.592170483251145,MORLAIS MEDICAL PRACTICE
SA16TD,W92000004,20,98,0,MAYHILL SURGERY
CF45WE,W92000004,20,209,0.410659606150046,THE OLD SURGERY CLINIC
LL183TN,W92000004,20,43,0.870648247125442,ROYAL ALEXANDRA HOSPITAL
SA17FG,W92000004,20,108,1.06980493023955,DR A LOCUM'S PRACTICE
CH53GF,W92000004,20,65,2.07246334796689,Deeside Community Hospital
SA470PA,W92000004,20,11,4.46230339113262,THE SURGERY
SA715PQ,W92000004,20,22,3.99252547808523,DR RW HANNAFORD'S PRACTICE
CF48JA,W92000004,20,212,0.840219474076496,THE MEDICAL CENTRE
LL573DB,W92000004,20,33,0.586890492820645,CANOLFAN FEDDYGOL YR HEN
CF818RE,W92000004,20,185,0.3317387558655,SOUTH STREET SURGERY
SA731PL,W92000004,20,22,1.06297825783528,NEYLAND SURGERY
CF478ET,W92000004,20,129,0,DR A RAHIM'S PRACTICE
SA155NE,W92000004,20,51,1.04136042571536,COALBROOK SURGERY
CF19HA,W92000004,20,166,0.18589971338011,PRIMECARE V OF G OOH
LL127NF,W92000004,20,64,0.675545461203001,BORRAS PARK SURGERY
NP20YH,W92000004,20,201,2.09864635316379,CROWN STREET SURGERY
CF417TH,W92000004,20,130,0.625195068586175,THE SURGERY
NP24HZ,W92000004,20,132,1.1068736272933,GLAN YR AFON SURGERY
SA128AJ,W92000004,20,106,1.24159321704962,ROSEDALE MEDICAL PRACTICE
LL545NW,W92000004,20,18,7.4665186059198,CORWEN HOUSE
CF449QE,W92000004,20,98,0.332973254560929,HIRWAUN MEDICAL CENTRE
CF22NT,W92000004,20,175,0.577671617034058,ROATHWELL SURGERY
CF34JD,W92000004,20,193,0.860415894092172,LLANRUMNEY MEDICAL GROUP
SA113HT,W92000004,20,108,0.59275899933112,HEALTH CENTRE
CF69RS,W92000004,20,48,0.824401682519551,ERYL SURGERY
LL208BG,W92000004,20,42,0.444678794394232,CANOLFAN IECHYD
CF643NQ,W92000004,20,128,0.498927825462198,REDLANDS SURGERY
NP36SB,W92000004,20,148,0.270140263977822,CWM HEALTH CENTRE
CF53HB,W92000004,20,163,0.471777969529986,FAIRWATER HEALTH CENTRE
NP75AE,W92000004,20,62,0.301566563626317,TUDOR GATE SURGERY
SA153HG,W92000004,20,80,0.10730197799802,MEDDYGFA GELLI-ONN
CF21HP,W92000004,20,167,0.434054663386465,CONNECT2OOHCARDIFF OOH
CF149EX,W92000004,20,213,0.554601704767561,NORTH CARDIFF MEDICAL CENTRE
CF729SE,W92000004,20,164,4.19641984842798,PARK LANE SURGERY
SA459TR,W92000004,20,6,1.00902408212111,THE SURGERY
SA133UH,W92000004,20,118,2.87005846289053,THE HEALTH CENTRE
SY162LG,W92000004,20,9,0.376823221283424,KALEIDISCOPE
CF67AU,W92000004,20,125,0.0818831092493914,VALE FAMILY PRACTICE
LL198YE,W92000004,20,35,1.15020521912075,SEABANK SURGERY
LL421RW,W92000004,20,4,0.0969697778413666,MINFOR SURGERY
CF717RR,W92000004,20,102,2.64006366787221,COWBRIDGE & VALE MEDICAL PRACTICE
SA152HH,W92000004,20,80,1.22572293661922,AVENUE VILLA SURGERY
LL299LG,W92000004,20,47,1.11413285664403,CADWGAN SURGERY
CF628BR,W92000004,20,124,0.689095230292576,RAVENSCOURT SURGERY
SA49ET,W92000004,20,105,2.43141095396944,TY'R FELIN SURGERY
CF83LT,W92000004,20,261,0.0836270911357125,DR TC MAHANTY'S PRACTICE
LL486AW,W92000004,20,6,0.0975574619592649,BRONMEIRION
NP94AU,W92000004,20,173,0.227948074544168,DR MK BOSE'S PRACTICE
SA79AE,W92000004,20,112,1.31845945772181,NEW CROSS SURGERY
CF243SH,W92000004,20,178,0.394189366635382,ROATHWELL SURGERY
LL182SQ,W92000004,20,43,0.47429063725135,HEALTHY
LL401BU,W92000004,20,4,0.289764480136642,THE SURGERY
CF728JX,W92000004,20,181,2.7124638087914,OLD SCHOOL SURGERY
CF827NW,W92000004,20,259,0.66361725008549,OAKFIELD SURGERY
